,index,postId,Score,UserId,CommentCount,Reputation,Views,UpVotes,DownVotes
38330,38541,41279,2,55746,2,164,32,4,0
38331,38542,53099,1,55746,2,164,32,4,0
38332,38543,63308,-1,55746,1,164,32,4,0
38333,38544,21517,4,55746,0,21,0,0,0
38334,38545,21521,2,55746,0,1,2,0,0
38335,38546,21524,4,55746,0,789,115,11,0
38336,38547,21531,4,55746,8,789,115,11,0
38337,38548,21645,3,55746,6,789,115,11,0
38338,38549,21890,11,55746,1,789,115,11,0
38339,38550,21891,1,55746,2,789,115,11,0
38340,38551,22218,5,55746,0,789,115,11,0
38341,38552,22240,7,55746,0,789,115,11,0
38342,38553,22246,10,55746,4,789,115,11,0
38343,38554,22322,8,55746,0,789,115,11,0
38344,38555,22411,5,55746,0,789,115,11,0
38345,38556,22446,1,55746,4,789,115,11,0
38346,38557,22649,5,55746,2,789,115,11,0
38347,38558,22683,1,55746,0,789,115,11,0
38348,38559,45766,3,55746,0,789,115,11,0
38349,38560,48361,2,55746,1,789,115,11,0
38350,38561,21533,0,55746,0,33,4,0,0
38351,38562,64272,6,55746,0,33,4,0,0
38352,38563,21536,0,55746,4,16,4,0,0
38353,38564,21799,3,55746,0,16,4,0,0
38354,38565,21539,6,55746,0,31,5,0,0
38355,38566,21541,1,55746,4,256,35,34,0
38356,38567,21638,2,55746,6,256,35,34,0
38357,38568,21673,0,55746,1,256,35,34,0
38358,38569,21695,1,55746,6,256,35,34,0
38359,38570,22585,4,55746,0,256,35,34,0
38360,38571,27846,0,55746,7,256,35,34,0
38361,38572,33962,2,55746,1,256,35,34,0
38362,38573,34176,0,55746,0,256,35,34,0
38363,38574,36099,3,55746,5,256,35,34,0
38364,38575,37386,14,55746,10,256,35,34,0
38365,38576,38014,4,55746,0,256,35,34,0
38366,38577,51625,1,55746,0,256,35,34,0
38367,38578,54699,2,55746,9,256,35,34,0
38368,38579,54724,6,55746,20,256,35,34,0
38369,38580,55321,0,55746,2,256,35,34,0
38370,38581,55621,0,55746,9,256,35,34,0
38371,38582,55684,3,55746,2,256,35,34,0
38372,38583,55826,0,55746,6,256,35,34,0
38373,38584,56584,1,55746,1,256,35,34,0
38374,38585,56586,0,55746,2,256,35,34,0
38375,38586,62928,4,55746,2,256,35,34,0
38376,38587,64309,1,55746,8,256,35,34,0
38377,38588,64576,3,55746,5,256,35,34,0
38378,38589,70930,1,55746,0,256,35,34,0
38379,38590,21542,2,55746,0,21,3,0,0
38380,38591,21543,0,55746,0,1,1,0,0
38381,38592,21545,3,55746,0,18,4,0,0
38382,38593,21547,5,55746,0,356,38,17,1
38383,38594,22266,-1,55746,8,356,38,17,1
38384,38595,27580,2,55746,5,356,38,17,1
38385,38596,41714,1,55746,4,356,38,17,1
38386,38597,44261,10,55746,6,356,38,17,1
38387,38598,45096,0,55746,0,356,38,17,1
38388,38599,45292,5,55746,0,356,38,17,1
38389,38600,46442,2,55746,1,356,38,17,1
38390,38601,49738,0,55746,4,356,38,17,1
38391,38602,58585,2,55746,0,356,38,17,1
38392,38603,59822,1,55746,0,356,38,17,1
38393,38604,68284,1,55746,0,356,38,17,1
38394,38605,72213,1,55746,1,356,38,17,1
38395,38606,79047,1,55746,0,356,38,17,1
38396,38607,85622,2,55746,2,356,38,17,1
38397,38608,92239,0,55746,2,356,38,17,1
38398,38609,105114,2,55746,2,356,38,17,1
38399,38610,105149,0,55746,5,356,38,17,1
38400,38611,106104,0,55746,0,356,38,17,1
38401,38612,107888,1,55746,0,356,38,17,1
38402,38613,111002,0,55746,0,356,38,17,1
38403,38614,111923,0,55746,0,356,38,17,1
38404,38615,114817,6,55746,3,356,38,17,1
38405,38616,114978,0,55746,4,356,38,17,1
38406,38617,21549,0,55746,4,3,3,0,0
38407,38618,21551,27,55746,0,146,1,6,0
38408,38619,89716,2,55746,0,146,1,6,0
38409,38620,21552,4,55746,0,1,1,0,0
38410,38621,21554,2,55746,1,11,2,0,0
38411,38622,21560,1,55746,2,6,5,0,0
38412,38623,21567,2,55746,4,11,6,0,0
38413,38624,21570,0,55746,1,3,4,0,0
38414,38625,21576,2,55746,2,136,10,3,0
38415,38626,21581,4,55746,8,21,10,0,0
38416,38627,21585,1,55746,0,6,0,0,0
38417,38628,21591,1,55746,7,37,11,4,0
38418,38629,22843,3,55746,14,37,11,4,0
38419,38630,24146,0,55746,0,37,11,4,0
38420,38631,25615,2,55746,7,37,11,4,0
38421,38632,21596,6,55746,1,133,10,2,0
38422,38633,21618,1,55746,2,6,0,0,0
38423,38634,21619,2,55746,4,11,7,0,0
38424,38635,21627,1,55746,0,6,8,0,0
38425,38636,21631,2,55746,1,13,3,0,0
38426,38637,22214,0,55746,3,13,3,0,0
38427,38638,21641,1,55746,2,6,0,0,0
38428,38639,21649,0,55746,0,101,4,0,0
38429,38640,21654,0,55746,0,101,4,0,0
38430,38641,21655,0,55746,0,1,0,0,0
38431,38642,21656,8,55746,2,43,0,0,0
38432,38643,21665,2,55746,6,84,10,2,0
38433,38644,22468,12,55746,1,84,10,2,0
38434,38645,22976,0,55746,5,84,10,2,0
38435,38646,23074,2,55746,2,84,10,2,0
38436,38647,21668,0,55746,2,101,5,3,0
38437,38648,21671,3,55746,0,1,6,5,0
38438,38649,21678,1,55746,0,1,6,5,0
38439,38650,21743,-1,55746,2,1,6,5,0
38440,38651,21676,0,55746,0,1,0,0,0
38441,38652,21677,3,55746,2,136,8,2,0
38442,38653,71099,2,55746,1,136,8,2,0
38443,38654,78904,1,55746,1,136,8,2,0
38444,38655,114829,0,55746,0,136,8,2,0
38445,38656,21679,0,55746,3,3,0,0,0
38446,38657,21680,2,55746,0,21,2,0,0
38447,38658,21699,2,55746,1,192,13,1,0
38448,38659,28115,3,55746,3,192,13,1,0
38449,38660,30415,6,55746,6,192,13,1,0
38450,38661,33768,1,55746,3,192,13,1,0
38451,38662,35374,0,55746,5,192,13,1,0
38452,38663,21720,1,55746,1,6,0,0,0
38453,38664,21721,3,55746,3,109,30,0,0
38454,38665,23188,0,55746,5,109,30,0,0
38455,38666,23213,2,55746,0,109,30,0,0
38456,38667,23613,2,55746,3,109,30,0,0
38457,38668,23815,2,55746,7,109,30,0,0
38458,38669,57968,1,55746,0,109,30,0,0
38459,38670,21729,1,55746,1,918,89,49,1
38460,38671,21730,0,55746,0,918,89,49,1
38461,38672,22010,9,55746,1,918,89,49,1
38462,38673,22020,3,55746,2,918,89,49,1
38463,38674,22150,3,55746,0,918,89,49,1
38464,38675,22154,2,55746,1,918,89,49,1
38465,38676,22640,4,55746,1,918,89,49,1
38466,38677,22643,2,55746,2,918,89,49,1
38467,38678,23549,5,55746,0,918,89,49,1
38468,38679,24130,2,55746,5,918,89,49,1
38469,38680,24240,2,55746,1,918,89,49,1
38470,38681,25064,5,55746,1,918,89,49,1
38471,38682,26246,1,55746,3,918,89,49,1
38472,38683,26251,1,55746,0,918,89,49,1
38473,38684,26605,4,55746,2,918,89,49,1
38474,38685,27074,2,55746,2,918,89,49,1
38475,38686,28669,0,55746,0,918,89,49,1
38476,38687,30990,11,55746,0,918,89,49,1
38477,38688,31935,8,55746,1,918,89,49,1
38478,38689,57379,1,55746,1,918,89,49,1
38479,38690,59719,1,55746,0,918,89,49,1
38480,38691,59801,3,55746,0,918,89,49,1
38481,38692,21745,1,55746,3,6,3,0,0
38482,38693,21748,4,55746,2,23,2,3,0
38483,38694,21752,3,55746,0,31,3,1,0
38484,38695,31739,3,55746,6,31,3,1,0
38485,38696,21754,0,55746,5,6,2,0,0
38486,38697,21767,1,55746,3,118,6,2,0
38487,38698,39291,1,55746,7,118,6,2,0
38488,38699,21768,2,55746,2,11,3,0,0
38489,38700,21769,3,55746,0,31,2,0,0
38490,38701,21770,6,55746,6,41,3,2,0
38491,38702,22979,2,55746,0,41,3,2,0
38492,38703,24281,0,55746,1,41,3,2,0
38493,38704,21786,2,55746,0,548,42,14,0
38494,38705,21817,1,55746,1,548,42,14,0
38495,38706,29176,2,55746,7,548,42,14,0
38496,38707,44132,1,55746,1,548,42,14,0
38497,38708,44620,1,55746,0,548,42,14,0
38498,38709,45004,1,55746,0,548,42,14,0
38499,38710,45125,1,55746,0,548,42,14,0
38500,38711,45240,3,55746,0,548,42,14,0
38501,38712,45633,3,55746,1,548,42,14,0
38502,38713,45757,1,55746,0,548,42,14,0
38503,38714,46030,2,55746,8,548,42,14,0
38504,38715,47513,1,55746,4,548,42,14,0
38505,38716,47961,1,55746,2,548,42,14,0
38506,38717,49347,2,55746,4,548,42,14,0
38507,38718,49922,1,55746,4,548,42,14,0
38508,38719,53091,1,55746,2,548,42,14,0
38509,38720,55415,2,55746,2,548,42,14,0
38510,38721,57388,3,55746,2,548,42,14,0
38511,38722,70000,1,55746,2,548,42,14,0
38512,38723,81014,2,55746,1,548,42,14,0
38513,38724,82208,0,55746,1,548,42,14,0
38514,38725,21789,1,55746,0,111,2,1,0
38515,38726,23598,1,55746,2,111,2,1,0
38516,38727,21791,0,55746,6,6,0,0,0
38517,38728,105312,1,55746,1,6,0,0,0
38518,38729,21800,3,55746,0,101,18,1,0
38519,38730,21808,1,55746,1,8,1,0,0
38520,38731,21809,8,55746,1,143,0,0,0
38521,38732,21811,2,55746,3,59,20,3,0
38522,38733,22066,4,55746,2,59,20,3,0
38523,38734,22068,1,55746,0,59,20,3,0
38524,38735,22116,1,55746,1,59,20,3,0
38525,38736,22252,2,55746,0,59,20,3,0
38526,38737,22377,0,55746,0,59,20,3,0
38527,38738,21815,2,55746,5,565,279,22,0
38528,38739,22326,3,55746,0,565,279,22,0
38529,38740,22974,2,55746,4,565,279,22,0
38530,38741,23281,0,55746,9,565,279,22,0
38531,38742,23346,2,55746,1,565,279,22,0
38532,38743,24416,5,55746,7,565,279,22,0
38533,38744,24633,0,55746,1,565,279,22,0
38534,38745,24636,1,55746,2,565,279,22,0
38535,38746,24892,1,55746,0,565,279,22,0
38536,38747,26277,2,55746,6,565,279,22,0
38537,38748,27080,4,55746,6,565,279,22,0
38538,38749,27313,4,55746,3,565,279,22,0
38539,38750,28454,0,55746,2,565,279,22,0
38540,38751,29400,1,55746,5,565,279,22,0
38541,38752,29449,0,55746,1,565,279,22,0
38542,38753,29489,7,55746,3,565,279,22,0
38543,38754,29522,1,55746,1,565,279,22,0
38544,38755,29573,3,55746,6,565,279,22,0
38545,38756,30970,5,55746,2,565,279,22,0
38546,38757,31080,0,55746,3,565,279,22,0
38547,38758,31108,2,55746,6,565,279,22,0
38548,38759,31690,3,55746,3,565,279,22,0
38549,38760,31705,3,55746,4,565,279,22,0
38550,38761,31723,1,55746,2,565,279,22,0
38551,38762,31784,1,55746,0,565,279,22,0
38552,38763,31807,1,55746,8,565,279,22,0
38553,38764,31818,12,55746,2,565,279,22,0
38554,38765,32052,2,55746,0,565,279,22,0
38555,38766,32057,2,55746,0,565,279,22,0
38556,38767,32241,1,55746,5,565,279,22,0
38557,38768,32463,1,55746,5,565,279,22,0
38558,38769,32471,7,55746,1,565,279,22,0
38559,38770,32501,1,55746,2,565,279,22,0
38560,38771,32571,0,55746,2,565,279,22,0
38561,38772,33038,3,55746,6,565,279,22,0
38562,38773,33189,2,55746,4,565,279,22,0
38563,38774,33190,-1,55746,0,565,279,22,0
38564,38775,41379,0,55746,3,565,279,22,0
38565,38776,43273,0,55746,2,565,279,22,0
38566,38777,21820,1,55746,0,11,7,0,0
38567,38778,21825,7,55746,1,36,5,0,0
38568,38779,21827,0,55746,0,101,1,10,0
38569,38780,21834,3,55746,4,158,9,7,0
38570,38781,24852,2,55746,0,158,9,7,0
38571,38782,26049,3,55746,0,158,9,7,0
38572,38783,21844,6,55746,5,31,11,0,0
38573,38784,21858,0,55746,0,2147,1471,2219,103
38574,38785,28976,0,55746,0,2147,1471,2219,103
38575,38786,33479,0,55746,0,2147,1471,2219,103
38576,38787,33480,0,55746,0,2147,1471,2219,103
38577,38788,41630,0,55746,0,2147,1471,2219,103
38578,38789,50757,0,55746,0,2147,1471,2219,103
38579,38790,55380,2,55746,0,2147,1471,2219,103
38580,38791,55388,1,55746,0,2147,1471,2219,103
38581,38792,55395,5,55746,1,2147,1471,2219,103
38582,38793,55541,0,55746,0,2147,1471,2219,103
38583,38794,55644,0,55746,0,2147,1471,2219,103
38584,38795,55645,0,55746,0,2147,1471,2219,103
38585,38796,55903,0,55746,0,2147,1471,2219,103
38586,38797,56388,3,55746,0,2147,1471,2219,103
38587,38798,57536,4,55746,0,2147,1471,2219,103
38588,38799,60031,2,55746,2,2147,1471,2219,103
38589,38800,60488,1,55746,0,2147,1471,2219,103
38590,38801,61311,4,55746,0,2147,1471,2219,103
38591,38802,61385,0,55746,0,2147,1471,2219,103
38592,38803,61386,0,55746,0,2147,1471,2219,103
38593,38804,61387,0,55746,0,2147,1471,2219,103
38594,38805,61388,0,55746,0,2147,1471,2219,103
38595,38806,61445,1,55746,0,2147,1471,2219,103
38596,38807,61585,0,55746,0,2147,1471,2219,103
38597,38808,61586,0,55746,0,2147,1471,2219,103
38598,38809,62340,0,55746,4,2147,1471,2219,103
38599,38810,62342,0,55746,0,2147,1471,2219,103
38600,38811,62343,0,55746,0,2147,1471,2219,103
38601,38812,62426,2,55746,0,2147,1471,2219,103
38602,38813,62472,0,55746,6,2147,1471,2219,103
38603,38814,62479,2,55746,0,2147,1471,2219,103
38604,38815,62575,2,55746,7,2147,1471,2219,103
38605,38816,62842,3,55746,0,2147,1471,2219,103
38606,38817,63362,0,55746,0,2147,1471,2219,103
38607,38818,63363,0,55746,0,2147,1471,2219,103
38608,38819,63458,0,55746,0,2147,1471,2219,103
38609,38820,63459,0,55746,0,2147,1471,2219,103
38610,38821,63473,0,55746,0,2147,1471,2219,103
38611,38822,63474,0,55746,0,2147,1471,2219,103
38612,38823,63554,0,55746,0,2147,1471,2219,103
38613,38824,63555,0,55746,0,2147,1471,2219,103
38614,38825,63562,0,55746,0,2147,1471,2219,103
38615,38826,63563,0,55746,0,2147,1471,2219,103
38616,38827,63579,0,55746,0,2147,1471,2219,103
38617,38828,63580,0,55746,0,2147,1471,2219,103
38618,38829,64220,0,55746,0,2147,1471,2219,103
38619,38830,64221,0,55746,0,2147,1471,2219,103
38620,38831,64373,0,55746,0,2147,1471,2219,103
38621,38832,64374,0,55746,0,2147,1471,2219,103
38622,38833,64376,0,55746,0,2147,1471,2219,103
38623,38834,64377,0,55746,0,2147,1471,2219,103
38624,38835,64386,0,55746,0,2147,1471,2219,103
38625,38836,64387,0,55746,0,2147,1471,2219,103
38626,38837,64391,0,55746,0,2147,1471,2219,103
38627,38838,64645,0,55746,0,2147,1471,2219,103
38628,38839,64646,0,55746,0,2147,1471,2219,103
38629,38840,64664,0,55746,0,2147,1471,2219,103
38630,38841,64665,0,55746,0,2147,1471,2219,103
38631,38842,64716,0,55746,0,2147,1471,2219,103
38632,38843,64717,0,55746,0,2147,1471,2219,103
38633,38844,64734,0,55746,0,2147,1471,2219,103
38634,38845,64735,0,55746,0,2147,1471,2219,103
38635,38846,64762,0,55746,0,2147,1471,2219,103
38636,38847,64763,0,55746,0,2147,1471,2219,103
38637,38848,64823,0,55746,0,2147,1471,2219,103
38638,38849,64824,0,55746,0,2147,1471,2219,103
38639,38850,64889,11,55746,5,2147,1471,2219,103
38640,38851,65019,0,55746,0,2147,1471,2219,103
38641,38852,65032,0,55746,0,2147,1471,2219,103
38642,38853,65033,0,55746,0,2147,1471,2219,103
38643,38854,65150,0,55746,0,2147,1471,2219,103
38644,38855,65151,0,55746,0,2147,1471,2219,103
38645,38856,65507,0,55746,0,2147,1471,2219,103
38646,38857,65508,0,55746,0,2147,1471,2219,103
38647,38858,65510,0,55746,0,2147,1471,2219,103
38648,38859,65511,0,55746,0,2147,1471,2219,103
38649,38860,65559,0,55746,0,2147,1471,2219,103
38650,38861,65560,0,55746,0,2147,1471,2219,103
38651,38862,65571,0,55746,0,2147,1471,2219,103
38652,38863,65587,0,55746,0,2147,1471,2219,103
38653,38864,65588,0,55746,0,2147,1471,2219,103
38654,38865,65621,0,55746,0,2147,1471,2219,103
38655,38866,65622,0,55746,0,2147,1471,2219,103
38656,38867,65703,0,55746,0,2147,1471,2219,103
38657,38868,65704,0,55746,0,2147,1471,2219,103
38658,38869,65741,0,55746,0,2147,1471,2219,103
38659,38870,65742,0,55746,0,2147,1471,2219,103
38660,38871,65815,0,55746,0,2147,1471,2219,103
38661,38872,65816,0,55746,0,2147,1471,2219,103
38662,38873,65822,0,55746,0,2147,1471,2219,103
38663,38874,65823,0,55746,0,2147,1471,2219,103
38664,38875,65954,0,55746,0,2147,1471,2219,103
38665,38876,65955,0,55746,0,2147,1471,2219,103
38666,38877,65973,0,55746,0,2147,1471,2219,103
38667,38878,65974,0,55746,0,2147,1471,2219,103
38668,38879,66012,0,55746,0,2147,1471,2219,103
38669,38880,66013,0,55746,0,2147,1471,2219,103
38670,38881,66019,0,55746,0,2147,1471,2219,103
38671,38882,66020,0,55746,0,2147,1471,2219,103
38672,38883,66065,0,55746,0,2147,1471,2219,103
38673,38884,66066,0,55746,0,2147,1471,2219,103
38674,38885,66381,0,55746,0,2147,1471,2219,103
38675,38886,66382,0,55746,0,2147,1471,2219,103
38676,38887,66385,0,55746,0,2147,1471,2219,103
38677,38888,66386,0,55746,0,2147,1471,2219,103
38678,38889,66442,0,55746,0,2147,1471,2219,103
38679,38890,66443,0,55746,0,2147,1471,2219,103
38680,38891,66452,0,55746,0,2147,1471,2219,103
38681,38892,66455,0,55746,0,2147,1471,2219,103
38682,38893,66456,0,55746,0,2147,1471,2219,103
38683,38894,66504,0,55746,0,2147,1471,2219,103
38684,38895,66505,0,55746,0,2147,1471,2219,103
38685,38896,66520,0,55746,0,2147,1471,2219,103
38686,38897,66541,0,55746,0,2147,1471,2219,103
38687,38898,68062,0,55746,0,2147,1471,2219,103
38688,38899,69296,2,55746,0,2147,1471,2219,103
38689,38900,70257,2,55746,0,2147,1471,2219,103
38690,38901,71820,0,55746,0,2147,1471,2219,103
38691,38902,71821,0,55746,0,2147,1471,2219,103
38692,38903,73765,1,55746,1,2147,1471,2219,103
38693,38904,74657,3,55746,0,2147,1471,2219,103
38694,38905,74864,3,55746,1,2147,1471,2219,103
38695,38906,77273,1,55746,3,2147,1471,2219,103
38696,38907,77632,1,55746,0,2147,1471,2219,103
38697,38908,79694,4,55746,4,2147,1471,2219,103
38698,38909,79744,0,55746,0,2147,1471,2219,103
38699,38910,83863,4,55746,1,2147,1471,2219,103
38700,38911,84184,2,55746,0,2147,1471,2219,103
38701,38912,86111,6,55746,6,2147,1471,2219,103
38702,38913,86792,3,55746,2,2147,1471,2219,103
38703,38914,87539,0,55746,0,2147,1471,2219,103
38704,38915,90988,3,55746,0,2147,1471,2219,103
38705,38916,97307,3,55746,3,2147,1471,2219,103
38706,38917,97921,0,55746,2,2147,1471,2219,103
38707,38918,99110,5,55746,0,2147,1471,2219,103
38708,38919,99195,1,55746,0,2147,1471,2219,103
38709,38920,100377,3,55746,0,2147,1471,2219,103
38710,38921,100777,5,55746,5,2147,1471,2219,103
38711,38922,101111,1,55746,0,2147,1471,2219,103
38712,38923,101450,1,55746,0,2147,1471,2219,103
38713,38924,105220,1,55746,0,2147,1471,2219,103
38714,38925,105966,3,55746,0,2147,1471,2219,103
38715,38926,105996,2,55746,3,2147,1471,2219,103
38716,38927,106413,1,55746,0,2147,1471,2219,103
38717,38928,109239,1,55746,0,2147,1471,2219,103
38718,38929,110408,4,55746,3,2147,1471,2219,103
38719,38930,112922,2,55746,0,2147,1471,2219,103
38720,38931,21868,7,55746,2,506,55,298,0
38721,38932,21905,6,55746,1,506,55,298,0
38722,38933,22011,15,55746,3,506,55,298,0
38723,38934,30151,7,55746,2,506,55,298,0
38724,38935,30304,4,55746,3,506,55,298,0
38725,38936,30437,0,55746,0,506,55,298,0
38726,38937,30438,0,55746,0,506,55,298,0
38727,38938,30534,3,55746,1,506,55,298,0
38728,38939,30572,0,55746,1,506,55,298,0
38729,38940,31426,2,55746,2,506,55,298,0
38730,38941,38013,3,55746,0,506,55,298,0
38731,38942,40691,0,55746,0,506,55,298,0
38732,38943,46519,9,55746,7,506,55,298,0
38733,38944,46520,0,55746,0,506,55,298,0
38734,38945,49051,1,55746,0,506,55,298,0
38735,38946,101500,1,55746,0,506,55,298,0
38736,38947,104174,0,55746,0,506,55,298,0
38737,38948,111997,2,55746,1,506,55,298,0
38738,38949,21871,4,55746,3,259,12,6,0
38739,38950,21894,3,55746,1,259,12,6,0
38740,38951,21981,0,55746,0,259,12,6,0
38741,38952,22608,0,55746,0,259,12,6,0
38742,38953,23518,4,55746,0,259,12,6,0
38743,38954,23521,4,55746,0,259,12,6,0
38744,38955,23583,1,55746,0,259,12,6,0
38745,38956,32073,0,55746,1,259,12,6,0
38746,38957,21872,2,55746,3,28,15,0,0
38747,38958,95351,2,55746,5,28,15,0,0
38748,38959,21880,0,55746,0,1036,47,95,4
38749,38960,33485,0,55746,0,1036,47,95,4
38750,38961,33486,0,55746,0,1036,47,95,4
38751,38962,41308,0,55746,0,1036,47,95,4
38752,38963,43363,3,55746,1,1036,47,95,4
38753,38964,43438,1,55746,0,1036,47,95,4
38754,38965,43457,2,55746,6,1036,47,95,4
38755,38966,43916,20,55746,2,1036,47,95,4
38756,38967,44291,1,55746,2,1036,47,95,4
38757,38968,45068,0,55746,1,1036,47,95,4
38758,38969,45402,1,55746,2,1036,47,95,4
38759,38970,45403,1,55746,0,1036,47,95,4
38760,38971,45463,5,55746,4,1036,47,95,4
38761,38972,45614,3,55746,5,1036,47,95,4
38762,38973,45783,11,55746,0,1036,47,95,4
38763,38974,46697,8,55746,0,1036,47,95,4
38764,38975,47466,1,55746,2,1036,47,95,4
38765,38976,99025,1,55746,2,1036,47,95,4
38766,38977,99213,5,55746,0,1036,47,95,4
38767,38978,21885,3,55746,1,116,1,0,0
38768,38979,21889,1,55746,0,6,1,0,0
38769,38980,21895,6,55746,2,455,48,10,0
38770,38981,28974,2,55746,5,455,48,10,0
38771,38982,29046,2,55746,2,455,48,10,0
38772,38983,29277,0,55746,0,455,48,10,0
38773,38984,29326,22,55746,6,455,48,10,0
38774,38985,29846,1,55746,0,455,48,10,0
38775,38986,40982,2,55746,1,455,48,10,0
38776,38987,58135,2,55746,0,455,48,10,0
38777,38988,58928,3,55746,0,455,48,10,0
38778,38989,59333,3,55746,2,455,48,10,0
38779,38990,59528,4,55746,3,455,48,10,0
38780,38991,60380,1,55746,5,455,48,10,0
38781,38992,60389,1,55746,0,455,48,10,0
38782,38993,21896,16,55746,3,183,16,2,0
38783,38994,21898,0,55746,0,133,28,1,0
38784,38995,21899,0,55746,0,133,28,1,0
38785,38996,22208,2,55746,3,133,28,1,0
38786,38997,22292,1,55746,0,133,28,1,0
38787,38998,22511,10,55746,4,133,28,1,0
38788,38999,26735,0,55746,3,133,28,1,0
38789,39000,30405,0,55746,0,133,28,1,0
38790,39001,21900,6,55746,3,70,25,1,0
38791,39002,27640,0,55746,2,70,25,1,0
38792,39003,28040,0,55746,8,70,25,1,0
38793,39004,30131,4,55746,0,70,25,1,0
38794,39005,43396,1,55746,1,70,25,1,0
38795,39006,46352,1,55746,7,70,25,1,0
38796,39007,96420,1,55746,3,70,25,1,0
38797,39008,21914,4,55746,3,114,68,1,0
38798,39009,28393,1,55746,0,114,68,1,0
38799,39010,29887,4,55746,1,114,68,1,0
38800,39011,34905,2,55746,0,114,68,1,0
38801,39012,46794,1,55746,1,114,68,1,0
38802,39013,46809,0,55746,2,114,68,1,0
38803,39014,47544,1,55746,3,114,68,1,0
38804,39015,21916,4,55746,1,41,3,0,0
38805,39016,21922,2,55746,0,13,4,0,0
38806,39017,21931,3,55746,0,31,11,0,0
38807,39018,21933,6,55746,2,131,5,3,0
38808,39019,21935,1,55746,0,6,1,0,0
38809,39020,21939,0,55746,0,108,7,1,0
38810,39021,21946,1,55746,0,108,7,1,0
38811,39022,21940,-8,55746,1,1,3,0,0
38812,39023,21943,0,55746,1,24,0,0,0
38813,39024,21944,2,55746,0,13,20,0,0
38814,39025,23310,0,55746,0,13,20,0,0
38815,39026,21947,2,55746,1,136,0,3,0
38816,39027,21952,1,55746,0,21,2,0,0
38817,39028,21984,1,55746,0,21,2,0,0
38818,39029,21971,2,55746,1,35,7,3,0
38819,39030,22081,0,55746,1,35,7,3,0
38820,39031,33180,2,55746,3,35,7,3,0
38821,39032,50796,2,55746,1,35,7,3,0
38822,39033,78700,0,55746,0,35,7,3,0
38823,39034,78704,0,55746,3,35,7,3,0
38824,39035,78706,1,55746,0,35,7,3,0
38825,39036,78708,2,55746,0,35,7,3,0
38826,39037,21983,-7,55746,3,61,9,1,0
38827,39038,23727,0,55746,1,61,9,1,0
38828,39039,23729,5,55746,1,61,9,1,0
38829,39040,24954,1,55746,0,61,9,1,0
38830,39041,26440,1,55746,1,61,9,1,0
38831,39042,26993,0,55746,1,61,9,1,0
38832,39043,31720,3,55746,3,61,9,1,0
38833,39044,35576,2,55746,1,61,9,1,0
38834,39045,96964,1,55746,2,61,9,1,0
38835,39046,21989,3,55746,7,116,9,0,0
38836,39047,21990,3,55746,4,16,7,0,0
38837,39048,21992,0,55746,2,16,7,0,0
38838,39049,21997,0,55746,1,13,10,0,0
38839,39050,22036,1,55746,1,13,10,0,0
38840,39051,21999,4,55746,2,21,5,0,0
38841,39052,22000,1,55746,2,6,6,0,0
38842,39053,22004,2,55746,1,21,1,0,0
38843,39054,22015,2,55746,5,11,3,0,0
38844,39055,22016,0,55746,0,1,7,0,0
38845,39056,22017,7,55746,0,893,64,50,4
38846,39057,22088,2,55746,0,893,64,50,4
38847,39058,22118,4,55746,4,893,64,50,4
38848,39059,22384,2,55746,0,893,64,50,4
38849,39060,23042,10,55746,1,893,64,50,4
38850,39061,23079,3,55746,0,893,64,50,4
38851,39062,23190,4,55746,1,893,64,50,4
38852,39063,27688,14,55746,4,893,64,50,4
38853,39064,28359,12,55746,2,893,64,50,4
38854,39065,28423,2,55746,2,893,64,50,4
38855,39066,28427,2,55746,3,893,64,50,4
38856,39067,28662,4,55746,2,893,64,50,4
38857,39068,28668,0,55746,0,893,64,50,4
38858,39069,28718,2,55746,0,893,64,50,4
38859,39070,28736,2,55746,1,893,64,50,4
38860,39071,58321,2,55746,2,893,64,50,4
38861,39072,62969,1,55746,0,893,64,50,4
38862,39073,65800,1,55746,0,893,64,50,4
38863,39074,66030,3,55746,0,893,64,50,4
38864,39075,78155,0,55746,2,893,64,50,4
38865,39076,80813,0,55746,2,893,64,50,4
38866,39077,81864,3,55746,2,893,64,50,4
38867,39078,82277,1,55746,0,893,64,50,4
38868,39079,93563,1,55746,0,893,64,50,4
38869,39080,94051,5,55746,4,893,64,50,4
38870,39081,94791,1,55746,2,893,64,50,4
38871,39082,22021,4,55746,1,123,5,2,0
38872,39083,22029,6,55746,11,31,8,0,0
38873,39084,22032,3,55746,1,425,45,0,0
38874,39085,24254,2,55746,1,425,45,0,0
38875,39086,28056,8,55746,1,425,45,0,0
38876,39087,28959,4,55746,3,425,45,0,0
38877,39088,29012,1,55746,0,425,45,0,0
38878,39089,29426,2,55746,2,425,45,0,0
38879,39090,29428,0,55746,0,425,45,0,0
38880,39091,29842,0,55746,0,425,45,0,0
38881,39092,32483,-1,55746,1,425,45,0,0
38882,39093,33431,1,55746,1,425,45,0,0
38883,39094,41061,2,55746,1,425,45,0,0
38884,39095,41532,0,55746,0,425,45,0,0
38885,39096,43522,1,55746,0,425,45,0,0
38886,39097,46121,1,55746,0,425,45,0,0
38887,39098,46849,1,55746,1,425,45,0,0
38888,39099,49436,1,55746,0,425,45,0,0
38889,39100,52029,2,55746,1,425,45,0,0
38890,39101,57851,1,55746,0,425,45,0,0
38891,39102,60886,0,55746,1,425,45,0,0
